hotel_id,name,location,coordinates,star_rating,review_score,review_count,property_type,distance_to_center,distance_to_airport,chain_brand,amenities,sustainability_rating,city,country
H00096,Rodriguez-Graham Suites,"Amsterdam, Netherlands","[52.392223, 4.872213]",4.0,8.9,298,Hotel,0.2,18.8,W Hotels,"Spa,Restaurant,Conference Rooms,Room Service,Bar,Parking,Gym,24h Front Desk,Airport Shuttle,Pool,Concierge,Business Center,Kitchen",4.9,Amsterdam,Netherlands
H00097,São Paulo Plaza Hotel,"São Paulo, Brazil","[-23.56917, -46.691979]",5.0,10.0,250,Apartment,0.8,27.0,Hyatt,"Airport Shuttle,Beach Access,Restaurant,Laundry,Gym,Business Center,Balcony,Breakfast,Kitchen,Pet Friendly,Parking,WiFi,Bar,24h Front Desk,Conference Rooms,Air Conditioning,Spa",3.4,São Paulo,Brazil
H00098,São Paulo Central Manor,"São Paulo, Brazil","[-23.626287, -46.663939]",4.0,9.0,2635,Hotel,0.3,35.8,Hyatt,"Beach Access,Balcony,24h Front Desk,Laundry,Pool,Business Center,Kitchen,Parking,Airport Shuttle,Spa,Bar,Breakfast,Gym",2.6,São Paulo,Brazil
H00099,Central Bangkok Inn,"Bangkok, Thailand","[13.800505, 100.454266]",3.0,8.0,223,Resort,0.2,24.8,Novotel,"Bar,Pool,Business Center,Laundry,Balcony,Conference Rooms,Air Conditioning,Parking",2.9,Bangkok,Thailand
H00100,Sydney Crown Lodge,"Sydney, Australia","[-33.80938, 151.184828]",4.0,9.7,1359,Hostel,4.8,29.6,Radisson,"Airport Shuttle,Pool,Beach Access,Gym,Kitchen,Breakfast,Conference Rooms,Air Conditioning",3.6,Sydney,Australia
H00101,Smith-Bowen House,"Prague, Czech Republic","[50.095781, 14.47355]",5.0,10.0,1709,Resort,4.2,23.3,Ritz-Carlton,"Gym,Breakfast,Restaurant,Pet Friendly,Parking,Airport Shuttle,Balcony,Laundry,Room Service,Beach Access,Air Conditioning,Pool,Kitchen,Business Center,Spa,24h Front Desk",2.3,Prague,Czech Republic
H00102,Imperial New York Resort,"New York, USA","[40.720136, -73.987566]",4.0,9.0,2141,Hotel,2.9,25.0,Hyatt,"Concierge,Balcony,Pet Friendly,WiFi,Kitchen,Restaurant,Gym,Spa,Bar,Business Center,24h Front Desk",4.9,New York,USA
H00103,Imperial Vienna House,"Vienna, Austria","[48.245865, 16.306288]",4.0,9.9,135,Apartment,2.3,24.0,Independent,"Spa,Balcony,Kitchen,Breakfast,Pool,Airport Shuttle,Bar,24h Front Desk,Parking,Gym,Pet Friendly,Room Service",3.5,Vienna,Austria
H00104,Baker Mason and White House,"Madrid, Spain","[40.430751, -3.726122]",5.0,10.0,537,Hotel,1.3,26.7,Westin,"Laundry,Pool,Concierge,Pet Friendly,Business Center,Air Conditioning,Parking,Restaurant,Balcony,Beach Access,Spa,Conference Rooms,Kitchen,Gym",3.5,Madrid,Spain
H00105,Harrell Lodge,"Dubai, UAE","[25.223155, 55.24451]",2.0,7.5,882,Resort,1.8,10.5,Ritz-Carlton,"Breakfast,Laundry,Beach Access",1.7,Dubai,UAE
H00106,Sydney Golden Resort,"Sydney, Australia","[-33.97874, 151.158238]",4.0,9.6,103,Hotel,9.0,38.1,Ibis,"Bar,Room Service,Restaurant,Conference Rooms,Pool,Airport Shuttle,Business Center,Beach Access,Balcony,Air Conditioning,Pet Friendly,Laundry,Kitchen,WiFi",1.6,Sydney,Australia
H00107,New York Premier Manor,"New York, USA","[40.70707, -73.974337]",4.0,8.6,384,B&B,1.6,22.6,Holiday Inn,"Business Center,Laundry,Pet Friendly,WiFi,Concierge,Balcony,Room Service,Conference Rooms,Bar,Spa,Air Conditioning,Pool,Kitchen,24h Front Desk,Breakfast",1.9,New York,USA
H00108,Romero Gonzalez and Brooks Hotel,"Berlin, Germany","[52.537603, 13.342423]",2.0,8.3,1198,Hotel,6.1,24.7,Marriott,"Restaurant,Pool,Parking,Air Conditioning,Beach Access,24h Front Desk,Pet Friendly",4.1,Berlin,Germany
H00109,Crown Barcelona House,"Barcelona, Spain","[41.408096, 2.203776]",4.0,8.7,39,Villa,2.9,24.1,Independent,"Room Service,Restaurant,Kitchen,Balcony,Concierge,Pool,24h Front Desk,Breakfast,Spa,Air Conditioning,Laundry,WiFi",1.5,Barcelona,Spain
H00110,Grand Los Angeles Lodge,"Los Angeles, USA","[34.124206, -118.27752]",3.0,9.3,201,Hotel,0.9,24.9,Best Western,"Gym,Spa,Air Conditioning,WiFi,Business Center,Pet Friendly,Beach Access",4.2,Los Angeles,USA
H00111,Ryan PLC Lodge,"Amsterdam, Netherlands","[52.353755, 4.902831]",3.0,8.3,588,Resort,1.0,32.9,St. Regis,"Breakfast,Concierge,Bar,Gym,Pet Friendly,Pool,Conference Rooms",4.1,Amsterdam,Netherlands
H00112,George Group Manor,"London, UK","[51.528673, -0.176149]",2.0,7.6,166,Resort,2.5,24.8,InterContinental,"24h Front Desk,Air Conditioning,Pool,Beach Access,Pet Friendly,Restaurant,Breakfast,WiFi,Bar,Kitchen",1.0,London,UK
H00113,Rodriguez Manor,"Mumbai, India","[19.032184, 72.879583]",3.0,8.3,73,Hotel,0.4,43.0,Four Seasons,"Airport Shuttle,Restaurant,Pool,Pet Friendly,Beach Access,Concierge,Air Conditioning,Gym",4.2,Mumbai,India
H00114,Allen-Allen Lodge,"Madrid, Spain","[40.448842, -3.633832]",3.0,8.9,28,Hostel,3.8,28.6,Four Seasons,"Restaurant,Gym,Laundry,Pool,Parking,Spa,WiFi,24h Front Desk,Kitchen,Concierge,Bar,Beach Access",4.2,Madrid,Spain
H00115,Barcelona Garden Suites,"Barcelona, Spain","[41.390827, 2.220907]",3.0,8.3,928,Hotel,3.9,18.5,Holiday Inn,"Pool,Room Service,Parking,Pet Friendly,Beach Access,Concierge,Airport Shuttle,Bar,Restaurant,Air Conditioning,24h Front Desk",4.5,Barcelona,Spain
H00116,Central Madrid Manor,"Madrid, Spain","[40.392606, -3.677658]",3.0,8.1,967,Resort,0.8,24.0,Hampton Inn,"Air Conditioning,Beach Access,Pet Friendly,Balcony,Conference Rooms,24h Front Desk,Pool,Kitchen,Room Service,Concierge,Laundry,Gym,Restaurant,Breakfast",5.0,Madrid,Spain
H00117,Vienna Premier Manor,"Vienna, Austria","[48.151809, 16.402014]",5.0,9.7,46,Hotel,1.9,29.0,Sheraton,"Laundry,Concierge,Bar,Beach Access,Pet Friendly,Business Center,WiFi,Air Conditioning,Kitchen,Parking,Room Service,Restaurant,Breakfast,Balcony,24h Front Desk",4.0,Vienna,Austria
H00118,London Silver Hotel,"London, UK","[51.53976, -0.189088]",4.0,8.5,5000,Resort,2.0,45.0,Independent,"Restaurant,Laundry,Pool,Beach Access,Gym,Spa,24h Front Desk,Airport Shuttle",4.5,London,UK
H00119,Berlin Park Lodge,"Berlin, Germany","[52.438352, 13.376362]",5.0,10.0,354,Resort,3.0,18.7,InterContinental,"Laundry,Pet Friendly,Breakfast,Beach Access,Gym,Parking,Air Conditioning,Conference Rooms,Bar,Room Service,Kitchen,Restaurant,Spa,WiFi,Airport Shuttle",3.9,Berlin,Germany
H00120,Arroyo Miller and Tucker Manor,"Barcelona, Spain","[41.40489, 2.145885]",5.0,9.7,5000,Hotel,0.9,22.1,Best Western,"Conference Rooms,Laundry,Room Service,Parking,Air Conditioning,Spa,Pool,Gym,Concierge,Business Center,24h Front Desk,Airport Shuttle,Pet Friendly,Kitchen,Bar",4.5,Barcelona,Spain
H00121,Palace New York House,"New York, USA","[40.601079, -73.99424]",4.0,8.6,595,B&B,0.9,12.1,Radisson,"Kitchen,Beach Access,Parking,Breakfast,Bar,Pet Friendly,Laundry,Concierge,Airport Shuttle,Gym,Air Conditioning,Conference Rooms",4.1,New York,USA
H00122,Spence PLC Resort,"Amsterdam, Netherlands","[52.425641, 4.901754]",3.0,8.6,242,Apartment,1.7,27.5,Independent,"Air Conditioning,WiFi,Pet Friendly,Kitchen",2.0,Amsterdam,Netherlands
H00123,New York Golden Manor,"New York, USA","[40.670881, -73.979967]",4.0,9.6,772,Apartment,4.9,35.3,W Hotels,"Gym,Parking,24h Front Desk,Air Conditioning,Concierge,Kitchen,Room Service,Breakfast,Pool,Beach Access,Bar,Pet Friendly,Business Center,Spa",1.8,New York,USA
H00124,Central Madrid Manor,"Madrid, Spain","[40.428739, -3.70738]",3.0,8.4,681,Villa,1.1,14.7,Renaissance,"Restaurant,Concierge,Balcony,Pool,Spa,Conference Rooms,Gym,Beach Access",3.0,Madrid,Spain
H00125,Plaza Dubai Lodge,"Dubai, UAE","[25.211767, 55.293427]",2.0,7.5,434,Hotel,3.3,36.1,St. Regis,"Balcony,Parking,Gym,Conference Rooms,Room Service,Airport Shuttle,Beach Access,Restaurant",1.8,Dubai,UAE
H00126,New York Crown Hotel,"New York, USA","[40.660805, -74.037188]",4.0,10.0,2431,Apartment,8.7,15.8,Four Seasons,"Balcony,Bar,Restaurant,Breakfast,Airport Shuttle,Concierge,Parking,WiFi,24h Front Desk,Pool,Pet Friendly,Kitchen,Spa",3.7,New York,USA
H00127,Istanbul Central Lodge,"Istanbul, Turkey","[41.056348, 28.993781]",4.0,9.0,3207,Resort,3.4,31.4,Radisson,"Parking,Beach Access,Air Conditioning,Business Center,24h Front Desk,Restaurant,Balcony,Pool,Pet Friendly,WiFi,Gym,Concierge",2.6,Istanbul,Turkey
H00128,Royal Prague Hotel,"Prague, Czech Republic","[50.01835, 14.452932]",4.0,8.8,5000,Apartment,2.5,22.5,Hampton Inn,"Airport Shuttle,Pet Friendly,24h Front Desk,Restaurant,Breakfast,Conference Rooms,Laundry,Pool,Bar,Spa,Business Center,Kitchen,Balcony,Beach Access",4.0,Prague,Czech Republic
H00129,Park Singapore Lodge,"Singapore, Singapore","[1.267861, 103.773114]",5.0,10.0,2155,Apartment,1.7,23.5,Accor,"Beach Access,Concierge,Business Center,Bar,Airport Shuttle,Laundry,Parking,Pet Friendly,Balcony,Spa,Gym,Kitchen,Conference Rooms,Air Conditioning,Breakfast,Room Service",3.2,Singapore,Singapore
H00130,Garden Amsterdam Lodge,"Amsterdam, Netherlands","[52.373879, 4.849286]",2.0,6.9,302,Hotel,0.8,40.5,Four Seasons,"Room Service,Breakfast,Pet Friendly,Pool",2.5,Amsterdam,Netherlands
H00131,Anderson Group Resort,"Vienna, Austria","[48.216685, 16.338794]",3.0,8.9,560,Hotel,6.0,0.0,Best Western,"Kitchen,WiFi,Spa,Concierge,Restaurant,Laundry,Air Conditioning,Pet Friendly,Bar,Room Service,24h Front Desk,Breakfast",1.1,Vienna,Austria
H00132,Istanbul Central Lodge,"Istanbul, Turkey","[41.122747, 28.908921]",3.0,7.6,781,Apartment,5.0,32.3,Best Western,"Parking,Gym,24h Front Desk,Balcony,Laundry,Kitchen,Conference Rooms,Restaurant,Beach Access,Airport Shuttle,Pet Friendly,Pool,Breakfast",3.9,Istanbul,Turkey
H00133,Silver Berlin Inn,"Berlin, Germany","[52.507366, 13.424604]",5.0,9.9,160,Hotel,0.9,15.1,Sheraton,"Room Service,Balcony,24h Front Desk,Breakfast,Pool,WiFi,Laundry,Gym,Pet Friendly,Bar,Business Center,Conference Rooms,Parking,Air Conditioning,Restaurant,Airport Shuttle",4.2,Berlin,Germany
H00134,Martin Rose and Obrien Suites,"Singapore, Singapore","[1.296921, 103.865716]",4.0,8.4,1511,Hotel,0.6,9.1,W Hotels,"Beach Access,Parking,Airport Shuttle,Balcony,Air Conditioning,Pet Friendly,Breakfast,Restaurant,Business Center,WiFi",3.7,Singapore,Singapore
H00135,Crown Vienna Manor,"Vienna, Austria","[48.300531, 16.384914]",3.0,8.5,266,B&B,2.0,27.2,Independent,"WiFi,Air Conditioning,Conference Rooms,Business Center,Pool,Parking,Balcony",1.2,Vienna,Austria
H00136,Singapore Silver Suites,"Singapore, Singapore","[1.420307, 103.825915]",4.0,9.5,2052,Hotel,2.8,29.0,Hilton,"Restaurant,Business Center,Pool,Spa,Room Service,WiFi,Breakfast,Bar,Air Conditioning,Gym,Pet Friendly",2.6,Singapore,Singapore
H00137,Hickman Ltd Manor,"Berlin, Germany","[52.506234, 13.442569]",5.0,10.0,481,Apartment,1.7,18.3,Courtyard,"Balcony,Room Service,Kitchen,Airport Shuttle,Air Conditioning,Conference Rooms,Breakfast,Bar,Gym,Business Center,Laundry,24h Front Desk,Parking",3.5,Berlin,Germany
H00138,São Paulo Premier Inn,"São Paulo, Brazil","[-23.53655, -46.69268]",4.0,9.4,1602,Hotel,0.1,29.5,Hampton Inn,"Air Conditioning,Room Service,Business Center,Conference Rooms,Parking,Spa,Restaurant,24h Front Desk,Concierge,Laundry,Kitchen",3.6,São Paulo,Brazil
H00139,Plaza Tokyo Manor,"Tokyo, Japan","[35.599353, 139.663688]",4.0,9.9,824,B&B,0.4,17.0,Hyatt,"Breakfast,Kitchen,24h Front Desk,Beach Access,Pet Friendly,Balcony,Laundry,Gym",2.7,Tokyo,Japan
H00140,Dubai Silver Manor,"Dubai, UAE","[25.286756, 55.299249]",4.0,10.0,384,Hotel,0.2,17.9,W Hotels,"Laundry,Conference Rooms,Air Conditioning,Room Service,Balcony,Concierge,Breakfast,Restaurant,Beach Access",3.1,Dubai,UAE
H00141,Central Amsterdam Manor,"Amsterdam, Netherlands","[52.336509, 4.939169]",2.0,8.1,631,Hotel,1.2,37.3,Four Seasons,"Business Center,Pool,Balcony,Beach Access,Kitchen,WiFi",5.0,Amsterdam,Netherlands
H00142,Grand Tokyo House,"Tokyo, Japan","[35.615718, 139.733929]",4.0,9.4,751,B&B,0.6,18.2,Hyatt,"Restaurant,WiFi,Kitchen,Bar,Concierge,Airport Shuttle,Business Center,Air Conditioning,Laundry,Spa,Beach Access,Balcony",3.8,Tokyo,Japan
H00143,Mumbai Park House,"Mumbai, India","[19.030252, 72.881764]",3.0,9.2,384,Resort,4.8,14.1,Four Seasons,"Business Center,Kitchen,Pool,Bar,Concierge,Laundry,Air Conditioning,Gym",5.0,Mumbai,India
H00144,Madrid Golden Suites,"Madrid, Spain","[40.40098, -3.643145]",5.0,10.0,1103,Apartment,0.4,27.3,Courtyard,"Parking,Pool,WiFi,Beach Access,Spa,Laundry,Bar,Restaurant,Business Center,Airport Shuttle,Conference Rooms,Balcony,Pet Friendly",4.3,Madrid,Spain
H00145,Harris Collins and Carney Resort,"Rome, Italy","[41.84927, 12.451913]",4.0,8.8,3316,Hotel,1.1,14.0,Independent,"Spa,Airport Shuttle,Bar,Laundry,Conference Rooms,Pet Friendly,Gym,WiFi,Balcony,Kitchen,Restaurant",3.4,Rome,Italy
H00146,Singapore Park Resort,"Singapore, Singapore","[1.244455, 103.819496]",4.0,9.6,5000,Villa,0.4,29.6,Accor,"Concierge,Balcony,Airport Shuttle,Gym,24h Front Desk,Kitchen,Pool,Breakfast,Air Conditioning,Business Center,Bar",4.3,Singapore,Singapore
H00147,Barcelona Imperial Suites,"Barcelona, Spain","[41.413522, 2.20338]",3.0,8.1,464,Hotel,3.6,25.3,Ritz-Carlton,"Airport Shuttle,Parking,WiFi,Conference Rooms,Pet Friendly,Air Conditioning,Spa,Kitchen",3.6,Barcelona,Spain
H00148,Brooks Lam and Hayes House,"Vienna, Austria","[48.207744, 16.372549]",5.0,10.0,1398,Hotel,1.5,30.3,Westin,"Spa,Parking,Pet Friendly,Business Center,Balcony,Gym,Air Conditioning,Laundry,Concierge,Breakfast,Bar,Room Service,Kitchen",1.6,Vienna,Austria
H00149,Golden Amsterdam Lodge,"Amsterdam, Netherlands","[52.392988, 4.906799]",3.0,7.5,634,Hotel,0.3,12.9,Westin,"Beach Access,Gym,Balcony,Laundry,Pet Friendly,Pool,Parking",3.5,Amsterdam,Netherlands
H00150,Walker Suites,"Mumbai, India","[19.105996, 72.867028]",4.0,9.9,71,Hotel,1.1,20.9,Hilton,"Kitchen,Restaurant,Bar,Airport Shuttle,Laundry,Pool,Balcony,Spa,Pet Friendly,Parking",1.4,Mumbai,India
H00151,Chapman and Sons Hotel,"Los Angeles, USA","[34.052984, -118.280137]",4.0,8.4,1173,Hotel,1.7,11.3,Ibis,"Restaurant,Balcony,Concierge,Laundry,Pool,Conference Rooms,Business Center,Airport Shuttle,Beach Access,WiFi,Room Service,Pet Friendly,24h Front Desk",2.5,Los Angeles,USA
H00152,Robinson Jones and Welch Suites,"Dubai, UAE","[25.193562, 55.297873]",4.0,9.6,1759,Hotel,0.1,23.3,Novotel,"Gym,Kitchen,Pool,Beach Access,Air Conditioning,WiFi,Restaurant,Room Service,Balcony,Pet Friendly,24h Front Desk",2.0,Dubai,UAE
H00153,Jones Inn,"Singapore, Singapore","[1.357542, 103.763868]",4.0,8.7,952,Hotel,5.6,24.7,Accor,"Gym,Kitchen,Restaurant,Pet Friendly,Spa,Beach Access,Conference Rooms,Room Service,Concierge,Laundry,Air Conditioning",1.6,Singapore,Singapore
H00154,Palace Istanbul Manor,"Istanbul, Turkey","[40.961537, 28.969753]",3.0,9.3,424,Apartment,6.7,2.2,InterContinental,"Concierge,Kitchen,24h Front Desk,Business Center,Balcony,Air Conditioning,Bar",4.8,Istanbul,Turkey
H00155,Grand Paris Suites,"Paris, France","[48.913716, 2.296159]",4.0,8.4,2205,Hotel,7.0,46.6,Accor,"Concierge,WiFi,Business Center,Room Service,Gym,Pool,Parking,Breakfast,Kitchen,Beach Access,24h Front Desk",3.6,Paris,France
H00156,Imperial Amsterdam Manor,"Amsterdam, Netherlands","[52.337314, 4.969187]",5.0,10.0,103,Resort,2.2,25.6,Ritz-Carlton,"Kitchen,Room Service,Pool,Restaurant,Parking,Spa,Concierge,Pet Friendly,Air Conditioning,Bar,24h Front Desk,Airport Shuttle",3.7,Amsterdam,Netherlands
H00157,Amsterdam Central Manor,"Amsterdam, Netherlands","[52.379448, 4.881359]",2.0,7.2,211,Hotel,4.5,14.5,Novotel,"Concierge,Parking,Conference Rooms,Pool,Bar,Airport Shuttle,Laundry,Room Service",1.7,Amsterdam,Netherlands
H00158,Bangkok Palace Inn,"Bangkok, Thailand","[13.783133, 100.561085]",2.0,8.0,184,Hotel,0.7,38.1,Radisson,"Airport Shuttle,Concierge,Breakfast,Restaurant,Parking,Room Service,Gym",1.5,Bangkok,Thailand
H00159,Los Angeles Premier House,"Los Angeles, USA","[34.084284, -118.182469]",4.0,8.9,4148,Apartment,1.0,25.6,Westin,"Pool,Kitchen,Concierge,Breakfast,Restaurant,Room Service,Spa,Air Conditioning,Balcony,Bar,Beach Access,Business Center",3.3,Los Angeles,USA
H00160,Central Paris Inn,"Paris, France","[48.87003, 2.379115]",4.0,9.7,164,Hotel,1.4,22.9,Marriott,"Conference Rooms,24h Front Desk,Pool,Gym,Room Service,Breakfast,Laundry,Parking,Pet Friendly,Airport Shuttle,Beach Access,Spa,Business Center",2.7,Paris,France
H00161,Jones-Young Inn,"Rome, Italy","[41.931772, 12.503785]",4.0,9.0,263,Hostel,3.1,33.6,Courtyard,"Room Service,Spa,Air Conditioning,Business Center,Beach Access,Kitchen,Breakfast,Conference Rooms,Bar,Restaurant,Laundry",4.4,Rome,Italy
H00162,Silver Dubai Lodge,"Dubai, UAE","[25.175646, 55.262444]",5.0,10.0,2110,Resort,4.5,23.6,Ibis,"Balcony,Air Conditioning,Laundry,Spa,Breakfast,24h Front Desk,Concierge,Bar,Beach Access,Kitchen,Airport Shuttle,Room Service,WiFi,Restaurant,Pool,Parking,Business Center",3.6,Dubai,UAE
H00163,Washington Ryan and Cummings Manor,"Vienna, Austria","[48.224514, 16.375316]",3.0,8.4,1165,Apartment,0.7,37.4,Holiday Inn,"Restaurant,Room Service,Airport Shuttle,Business Center,24h Front Desk,Parking,Concierge,Spa",3.9,Vienna,Austria
H00164,Barcelona Crown Hotel,"Barcelona, Spain","[41.386164, 2.185438]",4.0,10.0,423,Hostel,3.0,31.2,Marriott,"Air Conditioning,Beach Access,Laundry,Bar,Pet Friendly,Gym,Kitchen,Breakfast,Conference Rooms,Business Center,Concierge,24h Front Desk,WiFi,Restaurant,Airport Shuttle",4.0,Barcelona,Spain
H00165,Sydney Crown Manor,"Sydney, Australia","[-33.881323, 151.208319]",3.0,8.8,4324,Hotel,1.5,19.2,Independent,"Restaurant,Business Center,Gym,Beach Access,WiFi,Spa,Conference Rooms",3.2,Sydney,Australia
H00166,Johnston Sanchez and Kennedy Suites,"Miami, USA","[25.791129, -80.251594]",4.0,9.4,526,Hotel,4.3,39.5,Sheraton,"Air Conditioning,WiFi,Breakfast,Concierge,Kitchen,Beach Access,Conference Rooms,Pet Friendly,Restaurant,Balcony,24h Front Desk,Laundry",1.1,Miami,USA
H00167,Tokyo Park Suites,"Tokyo, Japan","[35.603707, 139.594985]",4.0,9.0,2511,B&B,1.4,42.3,W Hotels,"Spa,Balcony,Restaurant,Business Center,Room Service,Parking,Conference Rooms,Kitchen,Bar,24h Front Desk",4.5,Tokyo,Japan
H00168,Amsterdam Central Lodge,"Amsterdam, Netherlands","[52.347618, 4.833182]",4.0,8.3,1427,Hotel,2.7,19.3,InterContinental,"Business Center,Parking,Gym,Pool,Kitchen,Room Service,Laundry,Concierge,Conference Rooms,Beach Access,WiFi,Breakfast,Air Conditioning,Pet Friendly",2.9,Amsterdam,Netherlands
H00169,Palace Bangkok Lodge,"Bangkok, Thailand","[13.762622, 100.467403]",4.0,10.0,1110,Resort,4.9,32.8,Radisson,"Pool,Business Center,Room Service,Air Conditioning,Conference Rooms,WiFi,Beach Access,Airport Shuttle,Restaurant,Balcony,Parking,Laundry,Gym,Kitchen,Breakfast",3.0,Bangkok,Thailand
H00170,Lee-Davis Resort,"Singapore, Singapore","[1.324541, 103.811291]",2.0,7.4,921,Hotel,1.7,31.8,Hyatt,"Gym,Parking,Bar,Business Center,24h Front Desk,Airport Shuttle,Conference Rooms",1.6,Singapore,Singapore
H00171,Silver Bangkok House,"Bangkok, Thailand","[13.714137, 100.495038]",3.0,8.6,1197,B&B,8.1,14.8,Independent,"Pet Friendly,Pool,Spa,Concierge,Business Center,Balcony",3.5,Bangkok,Thailand
H00172,São Paulo Palace Manor,"São Paulo, Brazil","[-23.457795, -46.644624]",4.0,8.7,2197,Hotel,0.6,5.6,Hyatt,"24h Front Desk,Airport Shuttle,WiFi,Conference Rooms,Laundry,Business Center,Spa,Bar,Balcony,Room Service,Breakfast,Gym,Parking,Kitchen",2.4,São Paulo,Brazil
H00173,Plaza New York Suites,"New York, USA","[40.686411, -73.967428]",3.0,7.5,2542,Hotel,1.7,30.1,Best Western,"Conference Rooms,Restaurant,24h Front Desk,Breakfast,Kitchen,Bar,Laundry,Pool,Air Conditioning",2.8,New York,USA
H00174,Barcelona Silver House,"Barcelona, Spain","[41.358465, 2.172024]",4.0,10.0,689,Hotel,2.8,32.8,Holiday Inn,"Spa,Restaurant,Gym,Bar,Concierge,Business Center,Conference Rooms,Air Conditioning,24h Front Desk,Room Service,Pool,WiFi,Parking",1.5,Barcelona,Spain
H00175,Park Singapore Resort,"Singapore, Singapore","[1.369774, 103.825875]",4.0,8.7,340,Villa,0.9,34.1,Radisson,"WiFi,Parking,Concierge,24h Front Desk,Gym,Pet Friendly,Conference Rooms,Spa,Breakfast,Kitchen",2.8,Singapore,Singapore
H00176,Gomez-Jenkins Manor,"Barcelona, Spain","[41.344941, 2.172332]",4.0,8.8,41,Hotel,1.3,13.7,Four Seasons,"Parking,Conference Rooms,Air Conditioning,Restaurant,Gym,Kitchen,Room Service,Balcony,Concierge,24h Front Desk,Business Center,Pool",4.6,Barcelona,Spain
H00177,Park São Paulo Inn,"São Paulo, Brazil","[-23.538146, -46.628933]",2.0,8.0,32,Hotel,0.9,32.9,Independent,"Beach Access,Room Service,Laundry,Spa,Restaurant,Air Conditioning",1.8,São Paulo,Brazil
H00178,Singapore Park Inn,"Singapore, Singapore","[1.289386, 103.843121]",4.0,9.2,1125,Hotel,0.8,21.8,Hampton Inn,"Airport Shuttle,Laundry,Beach Access,Concierge,Restaurant,Air Conditioning,Bar,Parking,Pet Friendly,Spa",2.0,Singapore,Singapore
H00179,Premier Miami Suites,"Miami, USA","[25.812575, -80.058641]",5.0,9.9,1845,Hotel,0.3,14.3,Westin,"Breakfast,Business Center,Airport Shuttle,24h Front Desk,Conference Rooms,Concierge,Balcony,Room Service,Bar,Pool,Parking,Spa,Gym,Pet Friendly,Restaurant",1.7,Miami,USA
H00180,Brown Valdez and Lucas House,"Los Angeles, USA","[33.906132, -118.221872]",5.0,10.0,930,Hotel,0.2,14.7,Ibis,"Parking,Gym,Concierge,Air Conditioning,Restaurant,Airport Shuttle,Balcony,Spa,Kitchen,Laundry,Breakfast,Room Service,Conference Rooms,WiFi,24h Front Desk,Pet Friendly,Bar,Beach Access",3.1,Los Angeles,USA
H00181,Royal Istanbul Inn,"Istanbul, Turkey","[40.975838, 28.975456]",5.0,9.7,448,Hotel,1.2,26.2,Renaissance,"Pool,Pet Friendly,Kitchen,Gym,Spa,24h Front Desk,Air Conditioning,Airport Shuttle,Laundry,Bar,Balcony,WiFi,Room Service,Business Center,Parking,Concierge",1.8,Istanbul,Turkey
H00182,Bangkok Royal Hotel,"Bangkok, Thailand","[13.837534, 100.487209]",5.0,9.2,5000,Villa,2.3,17.6,Radisson,"Balcony,Kitchen,Business Center,Laundry,Pet Friendly,Room Service,Breakfast,24h Front Desk,Airport Shuttle,Parking,Conference Rooms,Gym,Bar,WiFi",3.0,Bangkok,Thailand
H00183,Premier Dubai Manor,"Dubai, UAE","[25.256719, 55.296071]",3.0,9.1,3003,Hotel,2.2,34.2,Accor,"Parking,Airport Shuttle,Laundry,Room Service,Air Conditioning,Bar,Business Center",3.3,Dubai,UAE
H00184,Prague Premier Resort,"Prague, Czech Republic","[50.042093, 14.415434]",4.0,9.8,2959,Resort,4.7,26.2,Ritz-Carlton,"Gym,Parking,Pool,Spa,WiFi,Concierge,Bar,Airport Shuttle,Kitchen",2.3,Prague,Czech Republic
